#Motion tracking data recorded with Pytrak 0.2.0
time,sensor,x,y,z,quality
6499,1,138.1869,-43.3090,-271.9090,3424.0
6499,2,170.5570,-58.9359,-253.1566,5516.0
6499,3,109.1654,-45.5414,-277.4900,1948.0
6500,1,138.1869,-43.3090,-271.9090,3424.0
6500,2,170.5570,-58.7127,-253.1566,5520.0
6500,3,109.1654,-45.5414,-277.4900,1948.0
6502,1,138.1869,-43.0857,-271.9090,3424.0
6502,2,170.5570,-58.4895,-253.1566,5520.0
6502,3,109.1654,-45.5414,-277.4900,1948.0
6503,1,138.1869,-42.8625,-272.1322,3424.0
6503,2,170.3338,-58.4895,-253.1566,5524.0
6503,3,109.1654,-45.5414,-277.4900,1948.0
6504,1,138.1869,-42.8625,-272.1322,3420.0
6504,2,170.3338,-58.2662,-253.1566,5528.0
6504,3,109.1654,-45.5414,-277.4900,1952.0
6506,1,138.1869,-42.6393,-272.1322,3420.0
6506,2,170.3338,-58.2662,-253.1566,5528.0
6506,3,109.1654,-45.5414,-277.4900,1952.0
6507,1,138.1869,-42.4160,-272.1322,3420.0
6507,2,170.1105,-58.0430,-252.9334,5532.0
6507,3,109.1654,-45.5414,-277.4900,1952.0
6508,1,138.1869,-42.4160,-272.1322,3420.0
6508,2,170.1105,-57.8197,-252.9334,5536.0
6508,3,109.1654,-45.5414,-277.4900,1952.0
6510,1,138.1869,-42.1928,-272.3555,3420.0
6510,2,170.1105,-57.8197,-252.9334,5536.0
6510,3,109.1654,-45.5414,-277.4900,1952.0
6511,1,138.1869,-41.9695,-272.3555,3420.0
6511,2,169.8873,-57.5965,-252.9334,5540.0
6511,3,109.1654,-45.5414,-277.4900,1956.0
6513,1,138.1869,-41.9695,-272.3555,3416.0
6513,2,169.8873,-57.5965,-252.9334,5544.0
6513,3,109.1654,-45.5414,-277.4900,1956.0
6514,1,138.1869,-41.9695,-272.3555,3416.0
6514,2,169.8873,-57.5965,-252.9334,5544.0
6514,3,109.1654,-45.5414,-277.4900,1956.0
6515,1,138.1869,-41.7463,-272.3555,3416.0
6515,2,169.6641,-57.3732,-252.9334,5548.0
6515,3,109.1654,-45.5414,-277.4900,1956.0
6517,1,138.1869,-41.7463,-272.3555,3412.0
6517,2,169.6641,-57.1500,-252.9334,5548.0
6517,3,109.1654,-45.5414,-277.4900,1960.0
6518,1,138.1869,-41.7463,-272.3555,3412.0
6518,2,169.4408,-57.1500,-252.9334,5552.0
6518,3,109.1654,-45.3182,-277.4900,1960.0
6519,1,138.1869,-41.7463,-272.3555,3412.0
6519,2,169.4408,-56.9268,-252.9334,5556.0
6519,3,109.1654,-45.3182,-277.4900,1960.0
6521,1,138.1869,-41.7463,-272.3555,3408.0
6521,2,169.2176,-56.9268,-253.1566,5556.0
6521,3,109.1654,-45.3182,-277.7133,1960.0
6522,1,138.1869,-41.7463,-272.3555,3408.0
6522,2,169.2176,-56.9268,-253.1566,5560.0
6522,3,109.1654,-45.3182,-277.7133,1964.0
6523,1,138.1869,-41.7463,-272.3555,3408.0
6523,2,168.9943,-56.7035,-253.1566,5560.0
6523,3,109.1654,-45.3182,-277.7133,1964.0
6525,1,138.1869,-41.7463,-272.3555,3408.0
6525,2,168.9943,-56.7035,-253.1566,5564.0
6525,3,109.1654,-45.5414,-277.7133,1964.0
6526,1,138.1869,-41.9695,-272.1322,3408.0
6526,2,168.7711,-56.4803,-253.1566,5564.0
6526,3,109.1654,-45.5414,-277.7133,1964.0
6528,1,138.1869,-41.9695,-272.1322,3408.0
6528,2,168.5479,-56.4803,-253.1566,5568.0
6528,3,109.1654,-45.5414,-277.7133,1968.0
6529,1,138.1869,-41.9695,-272.1322,3408.0
6529,2,168.5479,-56.2570,-253.1566,5568.0
6529,3,109.1654,-45.5414,-277.7133,1968.0
6530,1,138.1869,-42.1928,-272.1322,3408.0
6530,2,168.3246,-56.0338,-253.3799,5572.0
6530,3,109.1654,-45.5414,-277.7133,1968.0
6532,1,138.1869,-42.1928,-272.1322,3408.0
6532,2,168.1014,-56.0338,-253.3799,5572.0
6532,3,109.1654,-45.5414,-277.7133,1968.0
6533,1,138.1869,-42.4160,-271.9090,3412.0
6533,2,167.8781,-55.8105,-253.3799,5576.0
6533,3,109.1654,-45.5414,-277.7133,1968.0
6534,1,138.4102,-42.8625,-271.9090,3416.0
6534,2,167.6549,-55.5873,-253.3799,5580.0
6534,3,109.1654,-45.5414,-277.7133,1972.0
6536,1,138.4102,-43.0857,-271.6857,3420.0
6536,2,167.4316,-55.5873,-253.3799,5580.0
6536,3,109.1654,-45.5414,-277.7133,1972.0
6537,1,138.4102,-44.4252,-271.0160,3440.0
6537,2,166.9852,-55.3641,-253.6031,5584.0
6537,3,109.1654,-45.7646,-277.7133,1972.0
6538,1,138.4102,-45.0949,-271.0160,3444.0
6538,2,166.7619,-55.1408,-253.6031,5588.0
6538,3,109.1654,-45.7646,-277.7133,1972.0
6540,1,138.4102,-45.5414,-270.7928,3452.0
6540,2,166.5387,-54.9176,-253.6031,5588.0
6540,3,109.1654,-45.7646,-277.7133,1972.0
6541,1,138.4102,-45.9879,-270.5695,3460.0
6541,2,166.3154,-54.9176,-253.6031,5592.0
6541,3,109.1654,-45.7646,-277.7133,1976.0
6543,1,138.4102,-46.4344,-270.3463,3464.0
6543,2,165.8689,-54.6943,-253.8264,5596.0
6543,3,109.1654,-45.9879,-277.7133,1976.0
6544,1,138.1869,-46.8809,-270.3463,3472.0
6544,2,165.6457,-54.4711,-253.8264,5596.0
6544,3,109.3887,-45.9879,-277.7133,1976.0
6545,1,138.1869,-47.3273,-270.1230,3476.0
6545,2,165.4225,-54.4711,-253.8264,5600.0
6545,3,109.3887,-46.2111,-277.7133,1976.0
6547,1,138.1869,-47.7738,-269.8998,3484.0
6547,2,165.1992,-54.2479,-253.8264,5604.0
6547,3,109.3887,-46.2111,-277.7133,1976.0
6548,1,138.1869,-48.2203,-269.6766,3492.0
6548,2,164.9760,-54.0246,-253.8264,5608.0
6548,3,109.3887,-46.4344,-277.7133,1976.0
6549,1,138.1869,-48.8900,-269.4533,3500.0
6549,2,164.7527,-54.0246,-253.8264,5612.0
6549,3,109.3887,-46.4344,-277.7133,1980.0
6551,1,137.9637,-49.3365,-269.4533,3508.0
6551,2,164.3062,-53.8014,-253.8264,5616.0
6551,3,109.3887,-46.6576,-277.7133,1980.0
6552,1,137.9637,-49.7830,-269.2301,3516.0
6552,2,164.0830,-53.5781,-253.8264,5620.0
6552,3,109.3887,-46.6576,-277.7133,1976.0
6553,1,137.9637,-50.4527,-269.0068,3528.0
6553,2,163.8598,-53.3549,-253.8264,5624.0
6553,3,109.3887,-46.6576,-277.7133,1976.0
6555,1,137.7404,-51.1225,-268.7836,3536.0
6555,2,163.4133,-53.3549,-253.8264,5632.0
6555,3,109.3887,-46.8809,-277.7133,1976.0
6556,1,137.7404,-51.7922,-268.5604,3548.0
6556,2,163.1900,-53.1316,-254.0496,5640.0
6556,3,109.6119,-46.8809,-277.7133,1976.0
6558,1,137.5172,-52.4619,-268.3371,3560.0
6558,2,162.9668,-52.9084,-254.0496,5644.0
6558,3,109.6119,-46.8809,-277.7133,1976.0
6559,1,137.5172,-53.1316,-268.1139,3568.0
6559,2,162.5203,-52.6852,-254.0496,5652.0
6559,3,109.6119,-47.1041,-277.7133,1972.0
6560,1,137.2939,-53.8014,-267.8906,3576.0
6560,2,162.2971,-52.6852,-254.0496,5664.0
6560,3,109.6119,-47.1041,-277.4900,1972.0
6562,1,137.2939,-54.4711,-267.6674,3588.0
6562,2,162.0738,-52.4619,-254.0496,5672.0
6562,3,109.6119,-47.1041,-277.4900,1972.0
6563,1,137.0707,-55.3641,-267.6674,3604.0
6563,2,161.8506,-52.2387,-254.0496,5684.0
6563,3,109.6119,-47.1041,-277.4900,1968.0
6564,1,136.8475,-56.0338,-267.4441,3616.0
6564,2,161.4041,-52.0154,-253.8264,5692.0
6564,3,109.6119,-47.3273,-277.4900,1968.0
6566,1,136.8475,-56.7035,-267.2209,3628.0
6566,2,161.1809,-51.7922,-253.8264,5704.0
6566,3,109.6119,-47.3273,-277.4900,1968.0
6567,1,136.6242,-57.1500,-266.9977,3636.0
6567,2,160.9576,-51.5689,-253.8264,5720.0
6567,3,109.6119,-47.3273,-277.4900,1964.0
6569,1,136.6242,-57.5965,-266.7744,3644.0
6569,2,160.7344,-51.5689,-253.8264,5732.0
6569,3,109.6119,-47.3273,-277.4900,1964.0
6570,1,136.4010,-58.2662,-266.7744,3652.0
6570,2,160.5111,-51.3457,-253.8264,5744.0
6570,3,109.6119,-47.5506,-277.2668,1964.0
6571,1,136.4010,-58.7127,-266.5512,3664.0
6571,2,160.2879,-51.1225,-253.8264,5756.0
6571,3,109.6119,-47.5506,-277.2668,1964.0
6573,1,136.1777,-58.9359,-266.5512,3672.0
6573,2,160.0646,-51.1225,-253.8264,5772.0
6573,3,109.6119,-47.7738,-277.2668,1960.0
6574,1,136.1777,-59.3824,-266.3279,3680.0
6574,2,159.8414,-50.8992,-253.8264,5784.0
6574,3,109.6119,-47.7738,-277.2668,1960.0
6575,1,135.9545,-59.6057,-266.3279,3692.0
6575,2,159.6182,-50.6760,-253.8264,5800.0
6575,3,109.6119,-47.9971,-277.2668,1960.0
6577,1,135.9545,-59.8289,-266.3279,3696.0
6577,2,159.3949,-50.6760,-253.8264,5812.0
6577,3,109.6119,-47.9971,-277.2668,1960.0
6578,1,135.9545,-60.0521,-266.1047,3704.0
6578,2,159.1717,-50.4527,-253.8264,5828.0
6578,3,109.6119,-48.2203,-277.2668,1956.0
6579,1,135.9545,-59.8289,-266.1047,3712.0
6579,2,158.9484,-50.4527,-253.8264,5840.0
6579,3,109.6119,-48.2203,-277.2668,1956.0
6581,1,135.9545,-59.8289,-266.1047,3720.0
6581,2,158.9484,-50.2295,-253.6031,5852.0
6581,3,109.6119,-48.2203,-277.2668,1956.0
6582,1,135.9545,-59.6057,-266.1047,3728.0
6582,2,158.7252,-50.0062,-253.6031,5868.0
6582,3,109.6119,-48.4436,-277.0436,1956.0
6583,1,135.9545,-59.8289,-265.8814,3736.0
6583,2,158.7252,-50.0062,-253.6031,5876.0
6583,3,109.6119,-48.4436,-277.0436,1952.0
6585,1,135.9545,-59.6057,-266.1047,3748.0
6585,2,158.5020,-49.7830,-253.6031,5888.0
6585,3,109.6119,-48.6668,-277.0436,1952.0
6586,1,135.9545,-59.6057,-265.8814,3752.0
6586,2,158.2787,-49.7830,-253.6031,5900.0
6586,3,109.6119,-48.6668,-277.0436,1952.0
6588,1,135.9545,-59.3824,-265.8814,3764.0
6588,2,158.2787,-49.5598,-253.6031,5912.0
6588,3,109.6119,-48.6668,-277.0436,1948.0
6589,1,135.9545,-59.1592,-265.8814,3772.0
6589,2,158.0555,-49.3365,-253.6031,5924.0
6589,3,109.6119,-48.6668,-277.0436,1948.0
6590,1,135.9545,-59.1592,-265.8814,3780.0
6590,2,157.8322,-49.1133,-253.6031,5932.0
6590,3,109.6119,-48.8900,-277.0436,1944.0
6592,1,135.9545,-58.9359,-265.8814,3788.0
6592,2,157.8322,-48.8900,-253.6031,5944.0
6592,3,109.6119,-48.8900,-277.0436,1944.0
6593,1,135.9545,-58.9359,-265.8814,3796.0
6593,2,157.6090,-48.8900,-253.6031,5952.0
6593,3,109.6119,-48.8900,-277.2668,1944.0
6594,1,135.9545,-58.9359,-265.8814,3804.0
6594,2,157.3857,-48.6668,-253.6031,5964.0
6594,3,109.6119,-48.8900,-277.2668,1940.0
6596,1,135.9545,-58.7127,-265.8814,3812.0
6596,2,157.3857,-48.4436,-253.6031,5972.0
6596,3,109.6119,-48.8900,-277.2668,1940.0
6597,1,135.9545,-58.7127,-265.8814,3820.0
6597,2,157.1625,-48.2203,-253.6031,5980.0
6597,3,109.6119,-48.8900,-277.2668,1936.0
6598,1,135.9545,-58.4895,-265.8814,3828.0
6598,2,156.9393,-48.2203,-253.6031,5988.0
6598,3,109.6119,-48.8900,-277.2668,1936.0
6600,1,135.9545,-58.2662,-265.8814,3840.0
6600,2,156.7160,-47.9971,-253.6031,6000.0
6600,3,109.6119,-48.8900,-277.2668,1936.0
6601,1,135.9545,-58.0430,-265.6582,3848.0
6601,2,156.7160,-47.7738,-253.6031,6008.0
6601,3,109.6119,-48.8900,-277.2668,1932.0
6603,1,135.9545,-57.3732,-265.6582,3860.0
6603,2,156.4928,-47.5506,-253.6031,6012.0
6603,3,109.6119,-48.8900,-277.2668,1932.0
6604,1,135.9545,-57.1500,-265.6582,3872.0
6604,2,156.4928,-47.3273,-253.6031,6020.0
6604,3,109.6119,-49.1133,-277.2668,1932.0
6607,1,136.1777,-56.4803,-265.6582,3892.0
6607,2,156.0463,-47.1041,-253.6031,6036.0
6607,3,109.6119,-49.1133,-277.2668,1928.0
6608,1,136.1777,-56.4803,-265.4350,3900.0
6608,2,156.0463,-46.8809,-253.6031,6040.0
6608,3,109.6119,-49.1133,-277.2668,1928.0
6609,1,136.1777,-56.2570,-265.4350,3912.0
6609,2,155.8230,-46.8809,-253.6031,6048.0
6609,3,109.6119,-49.1133,-277.2668,1928.0
6611,1,136.1777,-56.0338,-265.4350,3920.0
6611,2,155.8230,-46.6576,-253.6031,6056.0
6611,3,109.6119,-49.1133,-277.2668,1924.0
6612,1,136.1777,-55.8105,-265.4350,3928.0
6612,2,155.5998,-46.4344,-253.6031,6060.0
6612,3,109.6119,-49.1133,-277.2668,1924.0
6613,1,136.1777,-55.5873,-265.4350,3936.0
6613,2,155.5998,-46.4344,-253.6031,6068.0
6613,3,109.6119,-49.1133,-277.2668,1924.0
6615,1,136.1777,-55.3641,-265.4350,3944.0
6615,2,155.3766,-46.2111,-253.6031,6076.0
6615,3,109.6119,-49.1133,-277.0436,1924.0
6616,1,136.1777,-55.3641,-265.4350,3952.0
6616,2,155.3766,-46.2111,-253.6031,6080.0
6616,3,109.6119,-49.1133,-277.0436,1924.0
6618,1,136.1777,-55.1408,-265.2117,3960.0
6618,2,155.1533,-45.9879,-253.3799,6088.0
6618,3,109.6119,-49.1133,-277.0436,1920.0
6620,1,136.1777,-54.6943,-265.2117,3976.0
6620,2,154.9301,-45.7646,-253.3799,6096.0
6620,3,109.3887,-49.1133,-277.0436,1920.0
6622,1,136.1777,-54.6943,-265.2117,3984.0
6622,2,154.7068,-45.7646,-253.3799,6104.0
6622,3,109.3887,-49.1133,-277.0436,1920.0
6623,1,136.1777,-54.4711,-265.2117,3992.0
6623,2,154.7068,-45.5414,-253.3799,6108.0
6623,3,109.3887,-49.1133,-277.0436,1920.0
6625,1,136.1777,-54.2479,-265.2117,3996.0
6625,2,154.7068,-45.5414,-253.3799,6116.0
6625,3,109.3887,-49.1133,-276.8203,1920.0
6626,1,136.1777,-54.2479,-265.2117,4004.0
6626,2,154.4836,-45.3182,-253.3799,6120.0
6626,3,109.3887,-49.1133,-276.8203,1920.0
6627,1,136.1777,-54.0246,-265.2117,4012.0
6627,2,154.4836,-45.3182,-253.3799,6124.0
6627,3,109.3887,-49.1133,-276.8203,1920.0
6629,1,136.1777,-53.8014,-264.9885,4020.0
6629,2,154.2604,-45.0949,-253.3799,6132.0
6629,3,109.3887,-49.1133,-276.5971,1924.0
6630,1,136.1777,-53.8014,-264.9885,4024.0
6630,2,154.2604,-45.0949,-253.3799,6136.0
6630,3,109.3887,-49.1133,-276.5971,1924.0
6633,1,135.9545,-53.5781,-264.9885,4036.0
6633,2,154.0371,-44.8717,-253.3799,6144.0
6633,3,109.3887,-49.1133,-276.5971,1924.0
6634,1,135.9545,-53.3549,-264.9885,4044.0
6634,2,154.0371,-44.8717,-253.3799,6148.0
6634,3,109.3887,-49.1133,-276.5971,1924.0
6635,1,135.9545,-53.1316,-264.9885,4052.0
6635,2,153.8139,-44.6484,-253.3799,6156.0
6635,3,109.3887,-49.1133,-276.5971,1924.0
6637,1,135.9545,-53.1316,-264.9885,4056.0
6637,2,153.8139,-44.6484,-253.3799,6160.0
6637,3,109.3887,-49.1133,-276.5971,1924.0
6638,1,135.9545,-52.9084,-264.9885,4060.0
6638,2,153.5906,-44.4252,-253.3799,6160.0
6638,3,109.3887,-49.3365,-276.5971,1924.0
6639,1,135.9545,-52.9084,-264.9885,4068.0
6639,2,153.5906,-44.4252,-253.3799,6164.0
6639,3,109.3887,-49.3365,-276.5971,1924.0
6641,1,135.9545,-52.6852,-264.9885,4072.0
6641,2,153.5906,-44.4252,-253.3799,6168.0
6641,3,109.3887,-49.3365,-276.5971,1924.0
6642,1,135.9545,-52.4619,-264.9885,4080.0
6642,2,153.3674,-44.2020,-253.3799,6172.0
6642,3,109.3887,-49.3365,-276.5971,1924.0
6644,1,135.9545,-52.2387,-264.7652,4084.0
6644,2,153.3674,-44.2020,-253.3799,6176.0
6644,3,109.3887,-49.3365,-276.5971,1924.0
6645,1,135.9545,-52.2387,-264.7652,4092.0
6645,2,153.1441,-44.2020,-253.3799,6176.0
6645,3,109.1654,-49.3365,-276.5971,1924.0
6648,1,135.7312,-51.7922,-264.7652,4100.0
6648,2,152.9209,-43.9787,-253.6031,6184.0
6648,3,109.1654,-49.3365,-276.5971,1928.0
6649,1,135.7312,-51.5689,-264.7652,4108.0
6649,2,152.9209,-43.9787,-253.6031,6184.0
6649,3,109.1654,-49.3365,-276.5971,1928.0
6650,1,135.7312,-51.3457,-264.7652,4112.0
6650,2,152.6977,-43.7555,-253.6031,6188.0
6650,3,109.1654,-49.3365,-276.5971,1928.0
6652,1,135.7312,-51.1225,-264.7652,4116.0
6652,2,152.6977,-43.7555,-253.6031,6188.0
6652,3,109.1654,-49.1133,-276.5971,1928.0
6653,1,135.7312,-50.8992,-264.7652,4120.0
6653,2,152.6977,-43.7555,-253.6031,6192.0
6653,3,109.1654,-49.1133,-276.5971,1928.0
6654,1,135.5080,-50.8992,-264.7652,4124.0
6654,2,152.4744,-43.7555,-253.6031,6192.0
6654,3,109.1654,-49.1133,-276.5971,1928.0
6656,1,135.5080,-50.6760,-264.7652,4132.0
6656,2,152.4744,-43.5322,-253.6031,6192.0
6656,3,109.1654,-49.1133,-276.5971,1932.0
6659,1,135.5080,-50.2295,-264.7652,4140.0
6659,2,152.2512,-43.5322,-253.6031,6196.0
6659,3,109.1654,-49.1133,-276.8203,1932.0
6660,1,135.2848,-50.0062,-264.5420,4144.0
6660,2,152.0279,-43.3090,-253.6031,6196.0
6660,3,109.1654,-49.1133,-276.8203,1932.0
6661,1,135.2848,-49.7830,-264.5420,4148.0
6661,2,151.8047,-43.3090,-253.6031,6196.0
6661,3,109.1654,-49.1133,-276.8203,1932.0
6663,1,135.2848,-49.5598,-264.5420,4152.0
6663,2,151.8047,-43.3090,-253.8264,6200.0
6663,3,109.1654,-49.1133,-276.8203,1932.0
6664,1,135.2848,-49.3365,-264.5420,4152.0
6664,2,151.5814,-43.0857,-253.8264,6200.0
6664,3,108.9422,-49.1133,-276.8203,1932.0
6665,1,135.2848,-49.1133,-264.5420,4156.0
6665,2,151.3582,-43.0857,-253.8264,6200.0
6665,3,108.9422,-49.1133,-276.8203,1936.0
6667,1,135.0615,-49.1133,-264.5420,4160.0
6667,2,151.3582,-43.0857,-253.8264,6200.0
6667,3,108.9422,-48.8900,-276.8203,1936.0
6668,1,135.0615,-48.8900,-264.5420,4164.0
6668,2,151.1350,-42.8625,-253.8264,6200.0
6668,3,108.9422,-48.8900,-276.8203,1936.0
6672,1,135.0615,-48.4436,-264.3187,4172.0
6672,2,150.6885,-42.6393,-253.8264,6200.0
6672,3,108.9422,-48.8900,-276.8203,1936.0
6674,1,134.8383,-48.2203,-264.3187,4172.0
6674,2,150.4652,-42.6393,-253.8264,6200.0
6674,3,108.9422,-48.8900,-276.8203,1940.0
6675,1,134.8383,-47.9971,-264.3187,4176.0
6675,2,150.4652,-42.4160,-253.8264,6200.0
6675,3,108.9422,-48.8900,-276.8203,1940.0
6676,1,134.8383,-47.7738,-264.3187,4176.0
6676,2,150.2420,-42.4160,-253.8264,6200.0
6676,3,108.9422,-48.8900,-276.8203,1940.0
6678,1,134.8383,-47.7738,-264.3187,4180.0
6678,2,150.0187,-42.4160,-253.8264,6196.0
6678,3,108.9422,-48.6668,-276.5971,1940.0
6679,1,134.8383,-47.5506,-264.3187,4180.0
6679,2,150.0187,-42.1928,-253.8264,6196.0
6679,3,108.9422,-48.6668,-276.5971,1940.0
6680,1,134.6150,-47.3273,-264.0955,4180.0
6680,2,150.0187,-42.1928,-253.8264,6196.0
6680,3,108.9422,-48.6668,-276.5971,1944.0
6682,1,134.6150,-47.3273,-264.0955,4184.0
6682,2,149.7955,-42.1928,-253.8264,6196.0
6682,3,108.9422,-48.6668,-276.5971,1944.0
6684,1,134.6150,-47.1041,-264.0955,4184.0
6684,2,149.7955,-41.9695,-253.6031,6192.0
6684,3,108.9422,-48.6668,-276.5971,1944.0
6687,1,134.6150,-46.8809,-264.0955,4184.0
6687,2,149.7955,-41.9695,-253.6031,6188.0
6687,3,108.9422,-48.4436,-276.3738,1948.0
6689,1,134.6150,-46.6576,-264.0955,4184.0
6689,2,149.5723,-41.7463,-253.6031,6188.0
6689,3,108.9422,-48.4436,-276.3738,1948.0
6690,1,134.6150,-46.6576,-263.8723,4188.0
6690,2,149.5723,-41.7463,-253.6031,6188.0
6690,3,108.9422,-48.4436,-276.3738,1948.0
6691,1,134.6150,-46.6576,-263.8723,4188.0
6691,2,149.5723,-41.7463,-253.3799,6188.0
6691,3,108.9422,-48.4436,-276.3738,1952.0
6693,1,134.6150,-46.4344,-263.8723,4188.0
6693,2,149.5723,-41.7463,-253.3799,6188.0
6693,3,108.9422,-48.4436,-276.3738,1952.0
6694,1,134.6150,-46.4344,-263.8723,4188.0
6694,2,149.5723,-41.5230,-253.3799,6188.0
6694,3,109.1654,-48.4436,-276.1506,1952.0
6695,1,134.6150,-46.4344,-263.8723,4188.0
6695,2,149.5723,-41.5230,-253.3799,6188.0
6695,3,109.1654,-48.4436,-276.1506,1956.0
6697,1,134.6150,-46.4344,-263.8723,4188.0
6697,2,149.5723,-41.5230,-253.1566,6192.0
6697,3,109.1654,-48.4436,-276.1506,1956.0
6698,1,134.6150,-46.4344,-263.8723,4188.0
6698,2,149.5723,-41.5230,-253.1566,6192.0
6698,3,109.1654,-48.4436,-276.1506,1956.0
6699,1,134.6150,-46.2111,-263.8723,4188.0
6699,2,149.5723,-41.5230,-253.1566,6192.0
6699,3,109.1654,-48.4436,-275.9273,1960.0
6701,1,134.6150,-46.2111,-263.8723,4188.0
6701,2,149.5723,-41.5230,-253.1566,6196.0
6701,3,109.1654,-48.4436,-275.9273,1960.0
6702,1,134.6150,-46.2111,-263.8723,4188.0
6702,2,149.5723,-41.2998,-252.9334,6196.0
6702,3,109.1654,-48.4436,-275.9273,1960.0
6704,1,134.6150,-46.2111,-263.6490,4188.0
6704,2,149.5723,-41.2998,-252.9334,6200.0
6704,3,109.1654,-48.4436,-275.9273,1964.0
6705,1,134.6150,-46.2111,-263.6490,4188.0
6705,2,149.5723,-41.2998,-252.9334,6204.0
6705,3,109.3887,-48.4436,-275.9273,1964.0
6708,1,134.8383,-46.2111,-263.6490,4192.0
6708,2,149.5723,-41.2998,-252.7102,6208.0
6708,3,109.3887,-48.4436,-275.7041,1968.0
6709,1,134.8383,-46.2111,-263.6490,4192.0
6709,2,149.5723,-41.2998,-252.7102,6212.0
6709,3,109.3887,-48.4436,-275.7041,1968.0
6710,1,134.8383,-46.2111,-263.6490,4192.0
6710,2,149.7955,-41.2998,-252.7102,6216.0
6710,3,109.3887,-48.4436,-275.7041,1972.0
6712,1,134.8383,-46.2111,-263.6490,4196.0
6712,2,149.5723,-41.2998,-252.4869,6216.0
6712,3,109.3887,-48.4436,-275.7041,1972.0
6713,1,134.8383,-46.2111,-263.6490,4196.0
6713,2,149.7955,-41.0766,-252.4869,6220.0
6713,3,109.6119,-48.4436,-275.7041,1972.0
6715,1,134.8383,-46.2111,-263.6490,4196.0
6715,2,149.7955,-41.0766,-252.4869,6224.0
6715,3,109.6119,-48.4436,-275.4809,1976.0
6716,1,134.8383,-45.9879,-263.6490,4200.0
6716,2,149.7955,-41.0766,-252.4869,6228.0
6716,3,109.6119,-48.4436,-275.4809,1976.0
6717,1,134.8383,-45.9879,-263.6490,4200.0
6717,2,149.7955,-41.0766,-252.4869,6232.0
6717,3,109.6119,-48.2203,-275.4809,1980.0
6720,1,135.0615,-45.9879,-263.4258,4204.0
6720,2,149.7955,-41.0766,-252.4869,6236.0
6720,3,109.6119,-48.2203,-275.4809,1984.0
6723,1,135.0615,-45.7646,-263.4258,4212.0
6723,2,149.7955,-40.8533,-252.2637,6244.0
6723,3,109.8352,-48.2203,-275.2576,1988.0
6724,1,135.2848,-45.5414,-263.4258,4216.0
6724,2,149.7955,-40.8533,-252.2637,6248.0
6724,3,109.8352,-47.9971,-275.2576,1992.0
6725,1,135.2848,-45.3182,-263.4258,4220.0
6725,2,149.7955,-40.6301,-252.2637,6252.0
6725,3,109.8352,-47.9971,-275.2576,1992.0
6727,1,135.2848,-45.3182,-263.4258,4224.0
6727,2,149.7955,-40.6301,-252.2637,6252.0
6727,3,109.8352,-47.9971,-275.2576,1996.0
6728,1,135.2848,-45.0949,-263.2025,4224.0
6728,2,149.7955,-40.6301,-252.2637,6256.0
6728,3,110.0584,-47.7738,-275.2576,2000.0
6730,1,135.2848,-44.8717,-263.2025,4228.0
6730,2,149.7955,-40.4068,-252.2637,6260.0
6730,3,110.0584,-47.7738,-275.2576,2000.0
6731,1,135.2848,-44.6484,-263.2025,4232.0
6731,2,149.7955,-40.4068,-252.2637,6260.0
6731,3,110.0584,-47.7738,-275.0344,2004.0
6732,1,135.5080,-44.4252,-263.2025,4236.0
6732,2,149.7955,-40.1836,-252.2637,6264.0
6732,3,110.0584,-47.5506,-275.0344,2008.0
6734,1,135.5080,-44.2020,-263.2025,4240.0
6734,2,149.7955,-40.1836,-252.2637,6264.0
6734,3,110.0584,-47.5506,-275.0344,2008.0
6738,1,135.5080,-43.3090,-262.9793,4256.0
6738,2,149.5723,-39.9604,-252.2637,6268.0
6738,3,110.2816,-47.1041,-275.0344,2020.0
6739,1,135.5080,-43.0857,-262.9793,4256.0
6739,2,149.5723,-39.7371,-252.4869,6268.0
6739,3,110.2816,-47.1041,-275.0344,2024.0
6740,1,135.5080,-42.8625,-262.9793,4260.0
6740,2,149.5723,-39.7371,-252.4869,6272.0
6740,3,110.2816,-47.1041,-274.8111,2024.0
6742,1,135.5080,-42.4160,-262.9793,4264.0
6742,2,149.5723,-39.5139,-252.4869,6268.0
6742,3,110.2816,-46.8809,-274.8111,2028.0
6743,1,135.2848,-42.1928,-262.9793,4268.0
6743,2,149.5723,-39.5139,-252.4869,6268.0
6743,3,110.5049,-46.8809,-274.8111,2032.0
6745,1,135.2848,-41.9695,-262.7561,4272.0
6745,2,149.5723,-39.2906,-252.4869,6268.0
6745,3,110.5049,-46.8809,-274.8111,2036.0
6746,1,135.2848,-41.5230,-262.7561,4272.0
6746,2,149.5723,-39.2906,-252.4869,6268.0
6746,3,110.5049,-46.8809,-274.8111,2036.0
6747,1,135.2848,-41.2998,-262.7561,4276.0
6747,2,149.5723,-39.0674,-252.4869,6264.0
6747,3,110.5049,-46.6576,-274.8111,2040.0
6749,1,135.2848,-40.8533,-262.7561,4276.0
6749,2,149.5723,-38.8441,-252.4869,6260.0
6749,3,110.5049,-46.6576,-274.8111,2044.0
6750,1,135.2848,-40.4068,-262.7561,4280.0
6750,2,149.5723,-38.6209,-252.7102,6260.0
6750,3,110.5049,-46.6576,-274.8111,2044.0
6753,1,135.0615,-39.9604,-262.5328,4280.0
6753,2,149.5723,-38.1744,-252.7102,6248.0
6753,3,110.5049,-46.6576,-274.8111,2052.0
6754,1,135.0615,-39.5139,-262.5328,4276.0
